Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
606,popB,56,64,50,1.0,0.071,0.5
607,popB,56,64,76,0.5,0.071,0.5
608,popB,55,65,40,1.0,0.070,0.5
609,popB,54,66,20,1.0,0.070,0.5
610,popB,54,66,56,0.5,0.071,0.5
611,popB,53,67,36,1.0,0.071,0.5
612,popB,52,68,91,1.0,0.071,0.5
613,popB,52,68,83,0.5,0.071,0.5
614,popB,51,69,55,1.0,0.072,0.5
615,popB,51,69,11,1.0,0.072,0.5
616,popB,51,69,38,0.5,0.072,0.5
617,popB,50,70,7,1.0,0.089,0.5
618,popB,49,71,79,1.0,0.088,0.5
619,popB,49,71,32,1.0,0.088,0.5
620,popB,49,71,76,0.5,0.088,0.5
621,popB,49,71,79,1.0,0.088,0.5
622,popB,50,70,81,0.5,0.089,0.5
623,popB,51,69,67,0.5,0.088,0.5
624,popB,52,68,104,0.5,0.088,0.5
625,popB,51,69,18,1.0,0.075,0.5
626,popB,51,69,55,1.0,0.075,0.5
627,popB,50,70,15,1.0,0.088,0.5
628,popB,49,71,42,1.0,0.088,0.5
629,popB,48,72,68,1.0,0.088,0.5
630,popB,49,71,117,0.5,0.088,0.5
631,popB,50,70,45,0.5,0.088,0.5
632,popB,50,70,21,1.0,0.088,0.5
633,popB,51,69,86,0.5,0.088,0.5
634,popB,51,69,23,1.0,0.088,0.5
635,popB,50,70,102,1.0,0.088,0.5
636,popB,50,70,21,1.0,0.088,0.5
637,popB,50,70,85,0.5,0.088,0.5
638,popB,50,70,73,1.0,0.088,0.5
639,popB,51,69,40,0.5,0.087,0.5
640,popB,50,70,16,1.0,0.050,0.5
641,popB,50,70,23,1.0,0.051,0.5
642,popB,50,70,96,0.5,0.051,0.5
643,popB,51,69,69,0.5,0.051,0.5
644,popB,50,70,34,1.0,0.051,0.5
645,popB,49,71,112,1.0,0.051,0.5
646,popB,48,72,17,1.0,0.054,0.5
647,popB,47,73,81,1.0,0.055,0.5
648,popB,47,73,101,1.0,0.055,0.5
649,popB,47,73,5,1.0,0.055,0.5
650,popB,48,72,31,0.5,0.055,0.5
651,popB,48,72,56,0.5,0.055,0.5
652,popB,47,73,95,1.0,0.055,0.5
653,popB,47,73,82,1.0,0.055,0.5
654,popB,48,72,92,0.5,0.054,0.5
655,popB,47,73,63,1.0,0.054,0.5
656,popB,48,72,114,0.5,0.088,0.5
657,popB,48,72,93,0.5,0.088,0.5
658,popB,48,72,75,1.0,0.088,0.5
659,popB,49,71,91,0.5,0.089,0.5
660,popB,48,72,3,1.0,0.088,0.5
661,popB,48,72,67,0.5,0.088,0.5
662,popB,48,72,88,0.5,0.088,0.5
663,popB,47,73,39,1.0,0.089,0.5
664,popB,47,73,116,0.5,0.089,0.5
665,popB,47,73,115,1.0,0.089,0.5
666,popB,46,74,48,1.0,0.089,0.5
667,popB,46,74,23,1.0,0.089,0.5
668,popB,46,74,13,1.0,0.089,0.5
669,popB,46,74,26,1.0,0.089,0.5
670,popB,46,74,22,1.0,0.089,0.5
671,popB,47,73,21,0.5,0.072,0.5
672,popB,46,74,9,1.0,0.090,0.5
673,popB,46,74,19,1.0,0.090,0.5
674,popB,46,74,92,0.5,0.090,0.5
675,popB,46,74,55,1.0,0.090,0.5
676,popB,47,73,70,0.5,0.089,0.5
677,popB,47,73,109,0.5,0.089,0.5
678,popB,48,72,36,0.5,0.089,0.5
679,popB,49,71,74,0.5,0.089,0.5
680,popB,49,71,113,1.0,0.054,0.5
681,popB,48,72,36,1.0,0.054,0.5
682,popB,48,72,22,1.0,0.054,0.5
683,popB,47,73,86,1.0,0.055,0.5
684,popB,46,74,38,1.0,0.055,0.5
685,popB,46,74,46,1.0,0.089,0.5
686,popB,46,74,76,0.5,0.089,0.5
687,popB,47,73,41,0.5,0.089,0.5
688,popB,47,73,39,1.0,0.089,0.5
689,popB,48,72,86,0.5,0.089,0.5
690,popB,48,72,21,0.5,0.089,0.5
691,popB,48,72,116,0.5,0.089,0.5
692,popB,47,73,109,1.0,0.089,0.5
693,popB,47,73,99,0.5,0.089,0.5
694,popB,48,72,33,0.5,0.088,0.5
695,popB,48,72,19,1.0,0.089,0.5
696,popB,48,72,87,1.0,0.089,0.5
697,popB,48,72,47,0.5,0.089,0.5
698,popB,48,72,105,0.5,0.089,0.5
699,popB,47,73,83,1.0,0.089,0.5
700,popB,48,72,18,0.5,0.071,0.5
701,popB,48,72,53,1.0,0.071,0.5
702,popB,48,72,102,1.0,0.071,0.5
703,popB,49,71,66,0.5,0.071,0.5
704,popB,50,70,71,0.5,0.071,0.5
705,popB,49,71,118,1.0,0.070,0.5
706,popB,50,70,75,0.5,0.071,0.5
707,popB,51,69,59,0.5,0.070,0.5
708,popB,51,69,72,1.0,0.070,0.5
709,popB,52,68,101,0.5,0.070,0.5
710,popB,52,68,8,0.5,0.070,0.5
711,popB,53,67,87,0.5,0.071,0.5
712,popB,53,67,51,0.5,0.071,0.5
713,popB,53,67,31,0.5,0.071,0.5
714,popB,53,67,33,0.5,0.071,0.5
715,popB,52,68,119,1.0,0.071,0.5
716,popB,53,67,111,0.5,0.071,0.5
717,popB,52,68,89,1.0,0.087,0.5
718,popB,52,68,17,1.0,0.087,0.5
719,popB,52,68,41,0.5,0.087,0.5
720,popB,52,68,51,0.5,0.087,0.5
721,popB,51,69,45,1.0,0.087,0.5
722,popB,51,69,5,1.0,0.088,0.5
723,popB,51,69,84,0.5,0.088,0.5
724,popB,52,68,6,0.5,0.088,0.5
725,popB,53,67,113,0.5,0.071,0.5
726,popB,53,67,37,1.0,0.071,0.5
727,popB,52,68,77,1.0,0.071,0.5
728,popB,52,68,28,1.0,0.071,0.5
729,popB,53,67,34,0.5,0.071,0.5
730,popB,54,66,10,0.5,0.071,0.5
731,popB,54,66,75,0.5,0.071,0.5
732,popB,53,67,43,1.0,0.072,0.5
733,popB,54,66,118,0.5,0.087,0.5
734,popB,55,65,46,0.5,0.087,0.5
735,popB,55,65,5,1.0,0.087,0.5
736,popB,54,66,70,1.0,0.088,0.5
737,popB,54,66,70,1.0,0.088,0.5
738,popB,55,65,103,0.5,0.087,0.5
739,popB,54,66,14,1.0,0.087,0.5
740,popB,53,67,76,1.0,0.088,0.5
741,popB,53,67,111,0.5,0.088,0.5
742,popB,53,67,3,1.0,0.088,0.5
743,popB,52,68,103,1.0,0.088,0.5
744,popB,52,68,53,1.0,0.088,0.5
745,popB,52,68,54,1.0,0.088,0.5
746,popB,51,69,61,1.0,0.089,0.5
747,popB,52,68,119,0.5,0.089,0.5
748,popB,52,68,72,1.0,0.089,0.5
749,popB,52,68,92,0.5,0.089,0.5
750,popB,52,68,60,1.0,0.089,0.5
751,popB,51,69,74,1.0,0.089,0.5
752,popB,50,70,71,1.0,0.090,0.5
753,popB,50,70,63,1.0,0.090,0.5
754,popB,50,70,72,1.0,0.090,0.5
755,popB,51,69,65,0.5,0.089,0.5
756,popB,51,69,18,0.5,0.089,0.5
757,popB,51,69,38,1.0,0.089,0.5
758,popB,51,69,79,1.0,0.089,0.5
759,popB,51,69,79,1.0,0.089,0.5
760,popB,50,70,118,1.0,0.089,0.5
761,popB,51,69,60,0.5,0.071,0.5
762,popB,50,70,113,1.0,0.071,0.5
763,popB,49,71,52,1.0,0.072,0.5
764,popB,49,71,51,0.5,0.072,0.5
765,popB,48,72,6,1.0,0.072,0.5
766,popB,49,71,36,0.5,0.072,0.5
767,popB,49,71,67,0.5,0.072,0.5
768,popB,48,72,10,1.0,0.072,0.5
769,popB,48,72,2,1.0,0.072,0.5
770,popB,48,72,59,0.5,0.072,0.5
771,popB,49,71,90,0.5,0.072,0.5
772,popB,49,71,40,0.5,0.071,0.5
773,popB,49,71,92,0.5,0.071,0.5
774,popB,48,72,92,1.0,0.072,0.5
775,popB,48,72,73,1.0,0.071,0.5
776,popB,49,71,58,0.5,0.071,0.5
777,popB,49,71,17,1.0,0.071,0.5
778,popB,48,72,80,1.0,0.088,0.5
779,popB,49,71,109,0.5,0.071,0.5
780,popB,49,71,77,1.0,0.072,0.5
781,popB,49,71,84,0.5,0.072,0.5
782,popB,49,71,113,1.0,0.072,0.5
783,popB,49,71,67,0.5,0.072,0.5
784,popB,50,70,19,0.5,0.071,0.5
785,popB,50,70,33,0.5,0.071,0.5
786,popB,51,69,7,0.5,0.071,0.5
787,popB,52,68,70,0.5,0.071,0.5
788,popB,52,68,77,1.0,0.071,0.5
789,popB,52,68,85,0.5,0.071,0.5
790,popB,52,68,44,1.0,0.071,0.5
791,popB,53,67,9,0.5,0.071,0.5
792,popB,53,67,34,0.5,0.070,0.5
793,popB,53,67,43,1.0,0.070,0.5
794,popB,52,68,66,1.0,0.071,0.5
795,popB,52,68,72,1.0,0.071,0.5
796,popB,52,68,102,1.0,0.071,0.5
797,popB,53,67,37,0.5,0.071,0.5
798,popB,53,67,117,0.5,0.071,0.5
799,popB,53,67,22,1.0,0.071,0.5
800,popB,54,66,113,0.5,0.070,0.5
801,popB,54,66,39,1.0,0.070,0.5
802,popB,54,66,99,0.5,0.070,0.5
803,popB,54,66,45,1.0,0.070,0.5
804,popB,55,65,16,0.5,0.070,0.5
805,popB,55,65,97,0.5,0.070,0.5
806,popB,55,65,8,0.5,0.070,0.5
807,popB,55,65,77,1.0,0.070,0.5
808,popB,55,65,10,1.0,0.070,0.5
809,popB,55,65,46,0.5,0.070,0.5
810,popB,55,65,41,0.5,0.070,0.5
811,popB,56,64,52,0.5,0.070,0.5
812,popB,56,64,103,1.0,0.070,0.5
813,popB,56,64,39,1.0,0.070,0.5
814,popB,56,64,38,1.0,0.070,0.5
815,popB,55,65,70,1.0,0.070,0.5
816,popB,55,65,29,1.0,0.071,0.5
817,popB,55,65,94,1.0,0.071,0.5
818,popB,55,65,77,1.0,0.071,0.5
819,popB,55,65,8,0.5,0.071,0.5
820,popB,56,64,44,0.5,0.071,0.5
821,popB,55,65,101,1.0,0.071,0.5
822,popB,56,64,94,0.5,0.070,0.5
823,popB,57,63,110,0.5,0.069,0.5
824,popB,57,63,107,1.0,0.070,0.5
825,popB,58,62,48,0.5,0.070,0.5
826,popB,58,62,99,0.5,0.070,0.5
827,popB,57,63,99,1.0,0.070,0.5
828,popB,57,63,53,1.0,0.070,0.5
829,popB,56,64,109,1.0,0.086,0.5
830,popB,55,65,34,1.0,0.070,0.5
831,popB,54,66,75,1.0,0.071,0.5
832,popB,55,65,32,0.5,0.087,0.5
833,popB,56,64,66,0.5,0.087,0.5
834,popB,55,65,58,1.0,0.086,0.5
835,popB,55,65,11,1.0,0.087,0.5
836,popB,55,65,83,1.0,0.087,0.5
837,popB,55,65,74,1.0,0.087,0.5
838,popB,54,66,104,1.0,0.086,0.5
839,popB,55,65,26,0.5,0.087,0.5
840,popB,54,66,4,1.0,0.087,0.5
841,popB,54,66,64,0.5,0.087,0.5
842,popB,54,66,30,1.0,0.087,0.5
843,popB,54,66,2,1.0,0.087,0.5
844,popB,53,67,93,1.0,0.087,0.5
845,popB,52,68,84,1.0,0.088,0.5
846,popB,52,68,42,1.0,0.087,0.5
847,popB,52,68,98,1.0,0.087,0.5
848,popB,52,68,64,0.5,0.087,0.5
849,popB,52,68,70,1.0,0.087,0.5
850,popB,52,68,90,0.5,0.087,0.5
851,popB,52,68,116,0.5,0.087,0.5
852,popB,52,68,75,1.0,0.087,0.5
853,popB,53,67,74,0.5,0.087,0.5
854,popB,52,68,47,1.0,0.087,0.5
855,popB,51,69,119,1.0,0.088,0.5
856,popB,51,69,114,0.5,0.088,0.5
857,popB,50,70,117,1.0,0.088,0.5
858,popB,50,70,8,0.5,0.088,0.5
859,popB,49,71,108,1.0,0.088,0.5
860,popB,49,71,108,1.0,0.088,0.5
861,popB,48,72,110,1.0,0.088,0.5
862,popB,47,73,27,1.0,0.088,0.5
863,popB,48,72,70,0.5,0.088,0.5
864,popB,47,73,113,1.0,0.089,0.5
865,popB,47,73,109,1.0,0.088,0.5
866,popB,47,73,19,0.5,0.088,0.5
867,popB,47,73,35,0.5,0.088,0.5
868,popB,48,72,101,0.5,0.089,0.5
869,popB,48,72,27,1.0,0.088,0.5
870,popB,48,72,6,1.0,0.088,0.5
871,popB,47,73,97,1.0,0.089,0.5
872,popB,47,73,53,1.0,0.089,0.5
873,popB,47,73,90,0.5,0.089,0.5
874,popB,48,72,106,0.5,0.088,0.5
875,popB,48,72,118,1.0,0.088,0.5
876,popB,48,72,108,1.0,0.088,0.5
877,popB,47,73,46,1.0,0.089,0.5
878,popB,47,73,67,0.5,0.089,0.5
879,popB,47,73,94,0.5,0.089,0.5
880,popB,47,73,60,0.5,0.089,0.5
881,popB,48,72,103,0.5,0.089,0.5
882,popB,48,72,86,0.5,0.089,0.5
883,popB,49,71,107,0.5,0.089,0.5
884,popB,50,70,77,0.5,0.088,0.5
885,popB,49,71,60,1.0,0.088,0.5
886,popB,50,70,92,0.5,0.088,0.5
887,popB,51,69,84,0.5,0.088,0.5
888,popB,51,69,82,1.0,0.088,0.5
889,popB,52,68,2,0.5,0.088,0.5
890,popB,51,69,9,1.0,0.089,0.5
891,popB,51,69,44,0.5,0.089,0.5
892,popB,51,69,99,1.0,0.089,0.5
893,popB,50,70,33,1.0,0.089,0.5
894,popB,50,70,72,1.0,0.088,0.5
895,popB,50,70,76,1.0,0.088,0.5
896,popB,50,70,100,1.0,0.088,0.5
897,popB,50,70,5,1.0,0.088,0.5
898,popB,50,70,68,1.0,0.088,0.5
899,popB,51,69,58,0.5,0.088,0.5
900,popB,51,69,80,1.0,0.088,0.5
901,popB,52,68,12,0.5,0.088,0.5
902,popB,53,67,34,0.5,0.088,0.5
903,popB,54,66,71,0.5,0.088,0.5
904,popB,55,65,68,0.5,0.087,0.5
905,popB,55,65,21,0.5,0.087,0.5
906,popB,54,66,68,1.0,0.087,0.5
907,popB,53,67,31,1.0,0.088,0.5
908,popB,54,66,100,0.5,0.088,0.5
909,popB,54,66,21,0.5,0.088,0.5
910,popB,55,65,63,0.5,0.087,0.5
911,popB,56,64,5,0.5,0.087,0.5
912,popB,56,64,60,1.0,0.087,0.5
913,popB,57,63,109,0.5,0.087,0.5
914,popB,57,63,105,0.5,0.087,0.5
915,popB,57,63,50,1.0,0.087,0.5
916,popB,56,64,58,1.0,0.087,0.5
917,popB,56,64,85,0.5,0.087,0.5
918,popB,56,64,96,0.5,0.087,0.5
919,popB,56,64,9,1.0,0.087,0.5
920,popB,56,64,23,1.0,0.087,0.5
921,popB,57,63,117,0.5,0.087,0.5
922,popB,57,63,24,1.0,0.087,0.5
923,popB,57,63,109,0.5,0.087,0.5
924,popB,57,63,43,1.0,0.087,0.5
925,popB,56,64,65,1.0,0.087,0.5
926,popB,56,64,47,1.0,0.087,0.5
927,popB,56,64,55,1.0,0.087,0.5
928,popB,55,65,40,1.0,0.087,0.5
929,popB,55,65,50,1.0,0.087,0.5
930,popB,55,65,59,0.5,0.087,0.5
931,popB,54,66,96,1.0,0.088,0.5
932,popB,54,66,71,0.5,0.088,0.5
933,popB,54,66,115,1.0,0.088,0.5
934,popB,54,66,115,1.0,0.088,0.5
935,popB,54,66,17,1.0,0.088,0.5
936,popB,55,65,97,0.5,0.088,0.5
937,popB,54,66,94,1.0,0.088,0.5
938,popB,53,67,36,1.0,0.088,0.5
939,popB,52,68,117,1.0,0.089,0.5
940,popB,51,69,16,1.0,0.088,0.5
941,popB,52,68,65,0.5,0.089,0.5
942,popB,52,68,72,1.0,0.089,0.5
943,popB,51,69,116,1.0,0.089,0.5
944,popB,52,68,78,0.5,0.089,0.5
945,popB,52,68,57,0.5,0.089,0.5
946,popB,52,68,110,1.0,0.089,0.5
947,popB,53,67,102,0.5,0.089,0.5
948,popB,53,67,86,0.5,0.089,0.5
949,popB,53,67,52,0.5,0.089,0.5
950,popB,54,66,108,0.5,0.088,0.5
951,popB,54,66,29,1.0,0.088,0.5
952,popB,54,66,7,0.5,0.088,0.5
953,popB,55,65,9,0.5,0.088,0.5
954,popB,55,65,115,1.0,0.088,0.5
955,popB,55,65,33,1.0,0.088,0.5
956,popB,55,65,77,0.5,0.088,0.5
957,popB,56,64,20,0.5,0.087,0.5
958,popB,56,64,2,0.5,0.087,0.5
959,popB,55,65,91,1.0,0.087,0.5
960,popB,55,65,26,0.5,0.087,0.5
961,popB,55,65,11,1.0,0.087,0.5
962,popB,54,66,105,1.0,0.088,0.5
963,popB,54,66,80,1.0,0.088,0.5
964,popB,54,66,44,0.5,0.088,0.5
965,popB,53,67,52,1.0,0.088,0.5
966,popB,54,66,36,0.5,0.088,0.5
967,popB,55,65,116,0.5,0.088,0.5
968,popB,56,64,22,0.5,0.087,0.5
969,popB,56,64,47,1.0,0.087,0.5
970,popB,57,63,13,0.5,0.103,0.5
971,popB,57,63,70,0.5,0.103,0.5
972,popB,57,63,1,1.0,0.103,0.5
973,popB,57,63,93,1.0,0.103,0.5
974,popB,57,63,55,1.0,0.103,0.5
975,popB,58,62,112,0.5,0.102,0.5
976,popB,57,63,36,1.0,0.106,0.5
977,popB,56,64,103,1.0,0.106,0.5
978,popB,57,63,24,0.5,0.105,0.5
979,popB,56,64,21,1.0,0.087,0.5
980,popB,56,64,93,1.0,0.087,0.5
981,popB,56,64,17,1.0,0.087,0.5
982,popB,57,63,55,0.5,0.090,0.5
983,popB,58,62,15,0.5,0.056,0.5
984,popB,58,62,110,1.0,0.056,0.5
985,popB,58,62,32,0.5,0.056,0.5
986,popB,58,62,71,0.5,0.056,0.5
987,popB,59,61,40,0.5,0.055,0.5
988,popB,58,62,19,1.0,0.088,0.5
989,popB,58,62,29,1.0,0.088,0.5
990,popB,59,61,113,0.5,0.106,0.5
991,popB,59,61,53,1.0,0.106,0.5
992,popB,60,60,75,0.5,0.104,0.5
993,popB,60,60,57,0.5,0.104,0.5
994,popB,61,59,28,0.5,0.104,0.5
995,popB,61,59,9,0.5,0.104,0.5
996,popB,62,58,33,0.5,0.093,0.5
997,popB,61,59,102,1.0,0.104,0.5
998,popB,60,60,69,1.0,0.102,0.5
999,popB,59,61,88,1.0,0.087,0.5
1000,popB,60,60,21,0.5,0.086,0.5
1001,popB,59,61,71,1.0,0.086,0.5
1002,popB,59,61,82,1.0,0.086,0.5
1003,popB,59,61,100,0.5,0.086,0.5
1004,popB,59,61,35,0.5,0.086,0.5
1005,popB,59,61,88,1.0,0.086,0.5
1006,popB,58,62,22,1.0,0.105,0.5
1007,popB,58,62,34,0.5,0.106,0.5
1008,popB,58,62,106,0.5,0.106,0.5
1009,popB,59,61,99,0.5,0.094,0.5
1010,popB,60,60,83,0.5,0.105,0.5
1011,popB,60,60,25,1.0,0.105,0.5
1012,popB,60,60,40,0.5,0.105,0.5
1013,popB,60,60,26,0.5,0.105,0.5
1014,popB,60,60,57,0.5,0.105,0.5
1015,popB,61,59,115,0.5,0.105,0.5
1016,popB,61,59,108,0.5,0.105,0.5
1017,popB,60,60,113,1.0,0.105,0.5
1018,popB,59,61,48,1.0,0.105,0.5
1019,popB,60,60,19,0.5,0.087,0.5
1020,popB,61,59,81,0.5,0.069,0.5
1021,popB,60,60,13,1.0,0.085,0.5
1022,popB,61,59,102,0.5,0.085,0.5
1023,popB,61,59,64,0.5,0.085,0.5
1024,popB,62,58,91,0.5,0.085,0.5
1025,popB,63,57,16,0.5,0.085,0.5
1026,popB,64,56,117,0.5,0.084,0.5
1027,popB,64,56,36,1.0,0.085,0.5
1028,popB,64,56,40,0.5,0.085,0.5
1029,popB,65,55,48,0.5,0.084,0.5
1030,popB,65,55,119,1.0,0.084,0.5
1031,popB,65,55,59,0.5,0.084,0.5
1032,popB,65,55,11,1.0,0.084,0.5
1033,popB,66,54,3,0.5,0.084,0.5
1034,popB,66,54,14,1.0,0.084,0.5
1035,popB,66,54,37,0.5,0.084,0.5
1036,popB,66,54,33,0.5,0.084,0.5
1037,popB,67,53,43,0.5,0.084,0.5
1038,popB,67,53,74,0.5,0.083,0.5
1039,popB,66,54,99,1.0,0.083,0.5
1040,popB,65,55,51,1.0,0.084,0.5
1041,popB,66,54,60,0.5,0.084,0.5
1042,popB,67,53,88,0.5,0.083,0.5
1043,popB,67,53,1,1.0,0.083,0.5
1044,popB,67,53,24,0.5,0.083,0.5
1045,popB,66,54,32,1.0,0.067,0.5
1046,popB,66,54,96,1.0,0.068,0.5
1047,popB,65,55,85,1.0,0.067,0.5
1048,popB,66,54,25,0.5,0.067,0.5
1049,popB,65,55,59,1.0,0.068,0.5
1050,popB,66,54,14,0.5,0.067,0.5
1051,popB,67,53,38,0.5,0.067,0.5
1052,popB,67,53,69,1.0,0.066,0.5
1053,popB,66,54,116,1.0,0.066,0.5
1054,popB,66,54,45,1.0,0.067,0.5
1055,popB,66,54,116,1.0,0.067,0.5
1056,popB,66,54,110,1.0,0.067,0.5
1057,popB,67,53,113,0.5,0.065,0.5
1058,popB,66,54,38,1.0,0.067,0.5
1059,popB,67,53,58,0.5,0.067,0.5
1060,popB,67,53,79,1.0,0.067,0.5
1061,popB,68,52,29,0.5,0.066,0.5
1062,popB,68,52,58,0.5,0.065,0.5
1063,popB,68,52,73,1.0,0.065,0.5
1064,popB,67,53,115,1.0,0.066,0.5
1065,popB,68,52,31,0.5,0.066,0.5
1066,popB,68,52,91,0.5,0.066,0.5
1067,popB,68,52,91,0.5,0.066,0.5
1068,popB,68,52,34,0.5,0.066,0.5
1069,popB,68,52,29,0.5,0.066,0.5
1070,popB,67,53,9,1.0,0.067,0.5
1071,popB,67,53,76,1.0,0.067,0.5
1072,popB,67,53,20,0.5,0.067,0.5
1073,popB,68,52,119,0.5,0.067,0.5
1074,popB,68,52,106,0.5,0.067,0.5
1075,popB,68,52,23,1.0,0.067,0.5
1076,popB,69,51,103,0.5,0.066,0.5
1077,popB,68,52,81,1.0,0.083,0.5
1078,popB,67,53,2,1.0,0.083,0.5
1079,popB,66,54,90,1.0,0.083,0.5
1080,popB,65,55,25,1.0,0.084,0.5
1081,popB,64,56,66,1.0,0.084,0.5
1082,popB,63,57,20,1.0,0.068,0.5
1083,popB,62,58,40,1.0,0.069,0.5
1084,popB,62,58,88,0.5,0.069,0.5
1085,popB,62,58,101,0.5,0.069,0.5
1086,popB,62,58,51,1.0,0.069,0.5
1087,popB,62,58,9,1.0,0.069,0.5
1088,popB,62,58,104,1.0,0.069,0.5
1089,popB,62,58,12,0.5,0.069,0.5
1090,popB,61,59,83,1.0,0.068,0.5
1091,popB,62,58,96,0.5,0.068,0.5
1092,popB,61,59,29,1.0,0.069,0.5
1093,popB,60,60,117,1.0,0.069,0.5
1094,popB,60,60,82,1.0,0.069,0.5
1095,popB,59,61,16,1.0,0.070,0.5
1096,popB,60,60,2,0.5,0.070,0.5
1097,popB,61,59,82,0.5,0.069,0.5
1098,popB,61,59,110,1.0,0.069,0.5
1099,popB,61,59,37,0.5,0.069,0.5
1100,popB,61,59,32,1.0,0.069,0.5
1101,popB,62,58,4,0.5,0.069,0.5
1102,popB,62,58,65,0.5,0.069,0.5
1103,popB,62,58,103,0.5,0.069,0.5
1104,popB,62,58,115,1.0,0.069,0.5
1105,popB,62,58,101,0.5,0.069,0.5
1106,popB,62,58,112,0.5,0.069,0.5
1107,popB,62,58,83,1.0,0.069,0.5
1108,popB,63,57,51,0.5,0.069,0.5
1109,popB,62,58,21,1.0,0.069,0.5
1110,popB,63,57,0,0.5,0.070,0.5
1111,popB,63,57,32,1.0,0.070,0.5
1112,popB,64,56,76,0.5,0.069,0.5
1113,popB,64,56,22,1.0,0.069,0.5
1114,popB,65,55,39,0.5,0.085,0.5
1115,popB,65,55,27,1.0,0.069,0.5
1116,popB,66,54,50,0.5,0.068,0.5
1117,popB,66,54,78,0.5,0.069,0.5
1118,popB,67,53,94,0.5,0.069,0.5
1119,popB,68,52,17,0.5,0.068,0.5
1120,popB,68,52,27,1.0,0.068,0.5
1121,popB,67,53,48,1.0,0.068,0.5
1122,popB,67,53,11,1.0,0.068,0.5
1123,popB,66,54,100,1.0,0.068,0.5
1124,popB,66,54,12,0.5,0.069,0.5
1125,popB,67,53,93,0.5,0.068,0.5
1126,popB,67,53,67,0.5,0.068,0.5
1127,popB,68,52,54,0.5,0.068,0.5
1128,popB,67,53,14,1.0,0.068,0.5
1129,popB,68,52,110,0.5,0.068,0.5
1130,popB,69,51,10,0.5,0.084,0.5
1131,popB,68,52,110,1.0,0.084,0.5
1132,popB,68,52,84,0.5,0.068,0.5
1133,popB,68,52,53,1.0,0.068,0.5
1134,popB,67,53,24,1.0,0.068,0.5
1135,popB,66,54,18,1.0,0.069,0.5
1136,popB,65,55,35,1.0,0.069,0.5
1137,popB,65,55,69,1.0,0.069,0.5
1138,popB,65,55,21,1.0,0.069,0.5
1139,popB,65,55,53,1.0,0.069,0.5
1140,popB,66,54,80,0.5,0.069,0.5
1141,popB,65,55,76,1.0,0.069,0.5
1142,popB,65,55,87,0.5,0.069,0.5
1143,popB,64,56,112,1.0,0.068,0.5
1144,popB,65,55,71,0.5,0.069,0.5
1145,popB,66,54,68,0.5,0.068,0.5
1146,popB,66,54,111,0.5,0.069,0.5
1147,popB,65,55,106,1.0,0.069,0.5
1148,popB,65,55,105,1.0,0.069,0.5
1149,popB,64,56,107,1.0,0.069,0.5
1150,popB,65,55,52,0.5,0.068,0.5
1151,popB,64,56,15,1.0,0.069,0.5
1152,popB,65,55,89,0.5,0.069,0.5
1153,popB,66,54,72,0.5,0.068,0.5
1154,popB,65,55,64,1.0,0.068,0.5
1155,popB,65,55,83,1.0,0.069,0.5
1156,popB,64,56,5,1.0,0.069,0.5
1157,popB,64,56,58,0.5,0.069,0.5
1158,popB,64,56,35,1.0,0.069,0.5
1159,popB,64,56,95,1.0,0.069,0.5
1160,popB,64,56,6,1.0,0.069,0.5
1161,popB,64,56,78,0.5,0.069,0.5
1162,popB,64,56,79,1.0,0.069,0.5
1163,popB,64,56,23,1.0,0.069,0.5
1164,popB,64,56,60,0.5,0.069,0.5
1165,popB,64,56,96,0.5,0.069,0.5
1166,popB,64,56,52,0.5,0.069,0.5
1167,popB,63,57,7,1.0,0.069,0.5
1168,popB,63,57,5,1.0,0.069,0.5
1169,popB,63,57,15,1.0,0.069,0.5
1170,popB,63,57,94,0.5,0.069,0.5
1171,popB,64,56,27,0.5,0.068,0.5
1172,popB,64,56,16,1.0,0.069,0.5
1173,popB,64,56,104,1.0,0.069,0.5
1174,popB,64,56,85,1.0,0.069,0.5
1175,popB,64,56,7,1.0,0.069,0.5
1176,popB,64,56,54,0.5,0.069,0.5
1177,popB,63,57,55,1.0,0.069,0.5
1178,popB,63,57,67,0.5,0.069,0.5
1179,popB,62,58,94,1.0,0.070,0.5
1180,popB,61,59,108,1.0,0.070,0.5
1181,popB,61,59,38,1.0,0.070,0.5
1182,popB,61,59,93,0.5,0.070,0.5
1183,popB,60,60,86,1.0,0.070,0.5
1184,popB,60,60,23,1.0,0.070,0.5
1185,popB,60,60,0,0.5,0.070,0.5
1186,popB,60,60,48,1.0,0.070,0.5
1187,popB,61,59,115,0.5,0.070,0.5
1188,popB,61,59,4,0.5,0.070,0.5
1189,popB,62,58,7,0.5,0.070,0.5
1190,popB,63,57,29,0.5,0.069,0.5
1191,popB,63,57,18,1.0,0.068,0.5
1192,popB,63,57,85,1.0,0.068,0.5
1193,popB,63,57,74,0.5,0.068,0.5
1194,popB,63,57,12,0.5,0.068,0.5
1195,popB,63,57,48,1.0,0.068,0.5
1196,popB,63,57,1,1.0,0.068,0.5
1197,popB,63,57,115,0.5,0.068,0.5
1198,popB,63,57,113,0.5,0.068,0.5
1199,popB,63,57,14,1.0,0.068,0.5
1200,popB,63,57,55,1.0,0.068,0.5
1201,popB,64,56,112,0.5,0.068,0.5
1202,popB,64,56,8,0.5,0.068,0.5
