Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
605,popB,64,56,91,0.5,0.089,1.0
606,popB,65,55,9,1.0,0.074,1.0
607,popB,66,54,109,1.0,0.074,1.0
608,popB,65,55,87,0.5,0.074,1.0
609,popB,64,56,77,0.5,0.073,1.0
610,popB,63,57,97,0.5,0.089,1.0
611,popB,63,57,68,0.5,0.089,1.0
612,popB,62,58,15,0.5,0.073,1.0
613,popB,62,58,2,1.0,0.073,1.0
614,popB,62,58,91,0.5,0.073,1.0
615,popB,62,58,114,0.5,0.073,1.0
616,popB,61,59,117,0.5,0.074,1.0
617,popB,61,59,69,0.5,0.104,1.0
618,popB,61,59,36,0.5,0.104,1.0
619,popB,60,60,26,0.5,0.086,1.0
620,popB,61,59,71,1.0,0.103,1.0
621,popB,61,59,116,1.0,0.072,1.0
622,popB,61,59,32,0.5,0.072,1.0
623,popB,61,59,84,1.0,0.072,1.0
624,popB,62,58,74,1.0,0.072,1.0
625,popB,62,58,70,0.5,0.073,1.0
626,popB,61,59,12,0.5,0.068,1.0
627,popB,60,60,38,0.5,0.068,1.0
628,popB,60,60,76,1.0,0.072,1.0
629,popB,61,59,77,1.0,0.072,1.0
630,popB,62,58,114,1.0,0.093,1.0
631,popB,62,58,82,1.0,0.093,1.0
632,popB,62,58,101,1.0,0.093,1.0
633,popB,61,59,3,0.5,0.093,1.0
634,popB,61,59,115,0.5,0.093,1.0
635,popB,61,59,92,1.0,0.093,1.0
636,popB,60,60,60,0.5,0.068,1.0
637,popB,60,60,3,0.5,0.068,1.0
638,popB,60,60,112,1.0,0.068,1.0
639,popB,60,60,80,1.0,0.068,1.0
640,popB,59,61,92,0.5,0.078,1.0
641,popB,59,61,97,0.5,0.077,1.0
642,popB,59,61,3,0.5,0.077,1.0
643,popB,58,62,33,0.5,0.078,1.0
644,popB,58,62,1,1.0,0.078,1.0
645,popB,58,62,54,1.0,0.078,1.0
646,popB,59,61,4,1.0,0.078,1.0
647,popB,59,61,89,0.5,0.078,1.0
648,popB,59,61,93,1.0,0.078,1.0
649,popB,60,60,14,1.0,0.078,1.0
650,popB,59,61,0,0.5,0.078,1.0
651,popB,60,60,30,1.0,0.078,1.0
652,popB,60,60,41,0.5,0.078,1.0
653,popB,60,60,24,1.0,0.078,1.0
654,popB,60,60,17,0.5,0.078,1.0
655,popB,61,59,57,1.0,0.072,1.0
656,popB,62,58,21,1.0,0.075,1.0
657,popB,61,59,76,0.5,0.074,1.0
658,popB,60,60,73,0.5,0.075,1.0
659,popB,59,61,56,0.5,0.086,1.0
660,popB,59,61,82,1.0,0.086,1.0
661,popB,59,61,41,0.5,0.086,1.0
662,popB,58,62,24,0.5,0.059,1.0
663,popB,58,62,34,0.5,0.060,1.0
664,popB,59,61,104,1.0,0.060,1.0
665,popB,58,62,102,0.5,0.060,1.0
666,popB,58,62,24,0.5,0.060,1.0
667,popB,59,61,45,1.0,0.060,1.0
668,popB,59,61,77,1.0,0.059,1.0
669,popB,59,61,87,0.5,0.059,1.0
670,popB,59,61,0,0.5,0.059,1.0
671,popB,59,61,9,1.0,0.059,1.0
672,popB,59,61,60,0.5,0.059,1.0
673,popB,58,62,84,0.5,0.092,1.0
674,popB,58,62,31,0.5,0.071,1.0
675,popB,57,63,25,0.5,0.070,1.0
676,popB,57,63,110,1.0,0.071,1.0
677,popB,58,62,32,1.0,0.071,1.0
678,popB,58,62,36,0.5,0.071,1.0
679,popB,58,62,96,0.5,0.071,1.0
680,popB,59,61,26,1.0,0.072,1.0
681,popB,58,62,44,0.5,0.058,1.0
682,popB,59,61,96,1.0,0.058,1.0
683,popB,58,62,64,0.5,0.070,1.0
684,popB,59,61,97,1.0,0.074,1.0
685,popB,58,62,110,0.5,0.071,1.0
686,popB,58,62,24,0.5,0.071,1.0
687,popB,57,63,23,0.5,0.071,1.0
688,popB,56,64,99,0.5,0.069,1.0
689,popB,55,65,101,0.5,0.070,1.0
690,popB,55,65,114,1.0,0.070,1.0
691,popB,54,66,57,0.5,0.068,1.0
692,popB,53,67,112,0.5,0.064,1.0
693,popB,53,67,46,1.0,0.065,1.0
694,popB,53,67,60,0.5,0.065,1.0
695,popB,53,67,90,1.0,0.065,1.0
696,popB,53,67,119,1.0,0.065,1.0
697,popB,53,67,108,0.5,0.065,1.0
698,popB,53,67,49,1.0,0.065,1.0
699,popB,53,67,108,0.5,0.065,1.0
700,popB,54,66,13,1.0,0.065,1.0
701,popB,55,65,47,1.0,0.066,1.0
702,popB,55,65,59,0.5,0.066,1.0
703,popB,56,64,94,1.0,0.066,1.0
704,popB,55,65,74,0.5,0.066,1.0
705,popB,56,64,108,1.0,0.069,1.0
706,popB,57,63,64,1.0,0.071,1.0
707,popB,57,63,85,0.5,0.070,1.0
708,popB,58,62,0,1.0,0.070,1.0
709,popB,58,62,117,0.5,0.070,1.0
710,popB,59,61,83,1.0,0.071,1.0
711,popB,59,61,49,1.0,0.071,1.0
712,popB,60,60,25,1.0,0.069,1.0
713,popB,60,60,94,1.0,0.069,1.0
714,popB,61,59,86,1.0,0.069,1.0
715,popB,61,59,29,0.5,0.069,1.0
716,popB,61,59,23,0.5,0.069,1.0
717,popB,61,59,10,0.5,0.069,1.0
718,popB,61,59,33,0.5,0.069,1.0
719,popB,62,58,17,1.0,0.070,1.0
720,popB,61,59,21,0.5,0.069,1.0
721,popB,60,60,113,0.5,0.069,1.0
722,popB,61,59,3,1.0,0.069,1.0
723,popB,61,59,19,0.5,0.069,1.0
724,popB,61,59,49,1.0,0.069,1.0
725,popB,61,59,82,1.0,0.069,1.0
726,popB,61,59,14,1.0,0.069,1.0
727,popB,61,59,37,0.5,0.069,1.0
728,popB,61,59,15,0.5,0.069,1.0
729,popB,62,58,60,1.0,0.069,1.0
730,popB,61,59,18,0.5,0.069,1.0
731,popB,61,59,72,1.0,0.069,1.0
732,popB,62,58,12,1.0,0.069,1.0
733,popB,63,57,52,1.0,0.069,1.0
734,popB,62,58,4,0.5,0.070,1.0
735,popB,63,57,18,1.0,0.070,1.0
736,popB,63,57,92,0.5,0.070,1.0
737,popB,64,56,63,1.0,0.070,1.0
738,popB,64,56,46,1.0,0.070,1.0
739,popB,64,56,8,1.0,0.070,1.0
740,popB,64,56,111,0.5,0.070,1.0
741,popB,63,57,9,0.5,0.069,1.0
742,popB,63,57,67,1.0,0.069,1.0
743,popB,64,56,74,1.0,0.069,1.0
744,popB,64,56,55,1.0,0.069,1.0
745,popB,65,55,22,1.0,0.069,1.0
746,popB,65,55,59,0.5,0.069,1.0
747,popB,64,56,98,0.5,0.069,1.0
748,popB,65,55,9,1.0,0.070,1.0
749,popB,64,56,104,0.5,0.070,1.0
750,popB,64,56,86,1.0,0.070,1.0
751,popB,63,57,52,0.5,0.070,1.0
752,popB,62,58,108,0.5,0.070,1.0
753,popB,61,59,11,0.5,0.069,1.0
754,popB,61,59,97,1.0,0.069,1.0
755,popB,61,59,25,1.0,0.069,1.0
756,popB,61,59,94,1.0,0.069,1.0
757,popB,61,59,40,1.0,0.069,1.0
758,popB,60,60,3,0.5,0.069,1.0
759,popB,60,60,9,1.0,0.069,1.0
760,popB,61,59,7,1.0,0.070,1.0
761,popB,61,59,31,0.5,0.069,1.0
762,popB,62,58,37,1.0,0.070,1.0
763,popB,62,58,118,1.0,0.070,1.0
764,popB,62,58,6,1.0,0.070,1.0
765,popB,63,57,61,1.0,0.070,1.0
766,popB,62,58,71,0.5,0.070,1.0
767,popB,62,58,15,0.5,0.070,1.0
768,popB,61,59,13,0.5,0.070,1.0
769,popB,61,59,5,0.5,0.070,1.0
770,popB,60,60,65,0.5,0.067,1.0
771,popB,59,61,81,0.5,0.067,1.0
772,popB,58,62,63,0.5,0.067,1.0
773,popB,58,62,79,0.5,0.067,1.0
774,popB,58,62,15,0.5,0.067,1.0
775,popB,58,62,47,1.0,0.067,1.0
776,popB,58,62,86,1.0,0.067,1.0
777,popB,58,62,46,1.0,0.067,1.0
778,popB,57,63,9,0.5,0.064,1.0
779,popB,57,63,17,1.0,0.081,1.0
780,popB,58,62,15,1.0,0.081,1.0
781,popB,59,61,29,1.0,0.103,1.0
782,popB,58,62,78,0.5,0.103,1.0
783,popB,59,61,68,1.0,0.104,1.0
784,popB,59,61,91,0.5,0.104,1.0
785,popB,59,61,90,1.0,0.104,1.0
786,popB,58,62,40,0.5,0.104,1.0
787,popB,59,61,58,1.0,0.104,1.0
788,popB,59,61,38,0.5,0.104,1.0
789,popB,59,61,108,0.5,0.104,1.0
790,popB,59,61,19,0.5,0.104,1.0
791,popB,59,61,41,0.5,0.104,1.0
792,popB,58,62,15,0.5,0.085,1.0
793,popB,58,62,17,1.0,0.085,1.0
794,popB,58,62,92,0.5,0.085,1.0
795,popB,59,61,65,1.0,0.089,1.0
796,popB,59,61,81,0.5,0.089,1.0
797,popB,60,60,98,1.0,0.092,1.0
798,popB,60,60,28,1.0,0.092,1.0
799,popB,61,59,69,1.0,0.103,1.0
800,popB,61,59,93,1.0,0.104,1.0
801,popB,61,59,44,0.5,0.104,1.0
802,popB,60,60,119,0.5,0.086,1.0
803,popB,60,60,13,0.5,0.086,1.0
804,popB,61,59,85,1.0,0.104,1.0
805,popB,62,58,38,1.0,0.060,1.0
806,popB,61,59,103,0.5,0.059,1.0
807,popB,62,58,39,1.0,0.086,1.0
808,popB,61,59,35,0.5,0.059,1.0
809,popB,60,60,38,0.5,0.105,1.0
810,popB,60,60,92,0.5,0.105,1.0
811,popB,60,60,21,0.5,0.105,1.0
812,popB,60,60,24,0.5,0.105,1.0
813,popB,59,61,28,0.5,0.060,1.0
814,popB,59,61,37,1.0,0.060,1.0
815,popB,60,60,35,1.0,0.060,1.0
816,popB,61,59,104,1.0,0.087,1.0
817,popB,61,59,36,0.5,0.087,1.0
818,popB,61,59,47,1.0,0.087,1.0
819,popB,60,60,107,0.5,0.085,1.0
820,popB,61,59,81,1.0,0.085,1.0
821,popB,61,59,117,0.5,0.085,1.0
822,popB,60,60,7,0.5,0.084,1.0
823,popB,59,61,14,0.5,0.086,1.0
824,popB,58,62,48,0.5,0.086,1.0
825,popB,58,62,63,0.5,0.086,1.0
826,popB,58,62,71,0.5,0.086,1.0
827,popB,59,61,50,1.0,0.086,1.0
828,popB,58,62,83,0.5,0.065,1.0
829,popB,57,63,100,0.5,0.065,1.0
830,popB,56,64,77,0.5,0.086,1.0
831,popB,57,63,115,1.0,0.086,1.0
832,popB,57,63,109,1.0,0.086,1.0
833,popB,57,63,24,0.5,0.086,1.0
834,popB,58,62,24,1.0,0.086,1.0
835,popB,57,63,118,0.5,0.085,1.0
836,popB,56,64,53,0.5,0.085,1.0
837,popB,55,65,72,0.5,0.085,1.0
838,popB,55,65,70,0.5,0.085,1.0
839,popB,55,65,44,0.5,0.085,1.0
840,popB,55,65,31,0.5,0.085,1.0
841,popB,56,64,63,1.0,0.085,1.0
842,popB,56,64,86,1.0,0.085,1.0
843,popB,56,64,59,0.5,0.085,1.0
844,popB,56,64,80,1.0,0.085,1.0
845,popB,56,64,79,0.5,0.085,1.0
846,popB,56,64,84,0.5,0.085,1.0
847,popB,56,64,96,1.0,0.085,1.0
848,popB,57,63,119,1.0,0.086,1.0
849,popB,58,62,118,1.0,0.085,1.0
850,popB,59,61,57,1.0,0.086,1.0
851,popB,59,61,27,1.0,0.086,1.0
852,popB,59,61,109,1.0,0.086,1.0
853,popB,59,61,115,1.0,0.086,1.0
854,popB,59,61,7,0.5,0.086,1.0
855,popB,59,61,102,0.5,0.086,1.0
856,popB,59,61,32,1.0,0.086,1.0
857,popB,58,62,85,0.5,0.069,1.0
858,popB,58,62,32,1.0,0.069,1.0
859,popB,59,61,31,1.0,0.071,1.0
860,popB,60,60,75,1.0,0.086,1.0
861,popB,60,60,93,1.0,0.086,1.0
862,popB,59,61,57,0.5,0.087,1.0
863,popB,60,60,10,1.0,0.087,1.0
864,popB,60,60,44,0.5,0.087,1.0
865,popB,60,60,43,0.5,0.087,1.0
866,popB,60,60,111,0.5,0.087,1.0
867,popB,61,59,102,1.0,0.087,1.0
868,popB,61,59,17,1.0,0.086,1.0
869,popB,61,59,10,1.0,0.086,1.0
870,popB,61,59,36,0.5,0.086,1.0
871,popB,61,59,28,0.5,0.086,1.0
872,popB,62,58,40,1.0,0.086,1.0
873,popB,62,58,56,0.5,0.087,1.0
874,popB,62,58,60,1.0,0.087,1.0
875,popB,61,59,12,0.5,0.087,1.0
876,popB,60,60,75,0.5,0.089,1.0
877,popB,60,60,21,0.5,0.089,1.0
878,popB,61,59,76,1.0,0.090,1.0
879,popB,61,59,41,0.5,0.090,1.0
880,popB,61,59,105,0.5,0.090,1.0
881,popB,60,60,0,0.5,0.090,1.0
882,popB,61,59,105,1.0,0.089,1.0
883,popB,60,60,61,0.5,0.088,1.0
884,popB,60,60,5,0.5,0.088,1.0
885,popB,60,60,112,0.5,0.088,1.0
886,popB,60,60,102,1.0,0.088,1.0
887,popB,60,60,90,1.0,0.088,1.0
888,popB,60,60,8,1.0,0.088,1.0
889,popB,60,60,29,1.0,0.088,1.0
890,popB,61,59,99,1.0,0.090,1.0
891,popB,61,59,56,0.5,0.090,1.0
892,popB,60,60,94,0.5,0.104,1.0
893,popB,60,60,64,1.0,0.104,1.0
894,popB,59,61,68,0.5,0.102,1.0
895,popB,60,60,44,1.0,0.103,1.0
896,popB,60,60,92,0.5,0.102,1.0
897,popB,60,60,59,0.5,0.102,1.0
898,popB,61,59,3,1.0,0.102,1.0
899,popB,62,58,48,1.0,0.102,1.0
900,popB,61,59,39,0.5,0.102,1.0
901,popB,61,59,101,0.5,0.103,1.0
902,popB,61,59,97,1.0,0.103,1.0
903,popB,61,59,31,1.0,0.103,1.0
904,popB,61,59,66,0.5,0.103,1.0
905,popB,61,59,101,0.5,0.103,1.0
906,popB,61,59,84,0.5,0.103,1.0
907,popB,62,58,34,1.0,0.070,1.0
908,popB,63,57,57,1.0,0.071,1.0
909,popB,62,58,6,0.5,0.072,1.0
910,popB,61,59,25,0.5,0.071,1.0
911,popB,60,60,104,0.5,0.070,1.0
912,popB,60,60,32,1.0,0.070,1.0
913,popB,60,60,115,1.0,0.070,1.0
914,popB,61,59,111,1.0,0.071,1.0
915,popB,60,60,111,0.5,0.070,1.0
916,popB,60,60,26,1.0,0.070,1.0
917,popB,61,59,83,1.0,0.096,1.0
918,popB,62,58,43,1.0,0.094,1.0
919,popB,62,58,36,0.5,0.094,1.0
920,popB,63,57,77,1.0,0.072,1.0
921,popB,64,56,84,1.0,0.073,1.0
922,popB,63,57,50,0.5,0.073,1.0
923,popB,62,58,47,0.5,0.070,1.0
924,popB,62,58,100,0.5,0.073,1.0
925,popB,63,57,14,1.0,0.073,1.0
926,popB,62,58,65,0.5,0.071,1.0
927,popA,62,58,0,0,0.079,1.0
928,popB,63,57,21,1.0,0.071,1.0
929,popB,64,56,25,1.0,0.090,1.0
930,popB,65,55,73,1.0,0.092,1.0
931,popB,64,56,34,0.5,0.105,1.0
932,popB,63,57,42,0.5,0.043,1.0
933,popB,64,56,34,1.0,0.087,1.0
934,popB,64,56,92,0.5,0.088,1.0
935,popB,65,55,41,1.0,0.091,1.0
936,popB,65,55,81,1.0,0.088,1.0
937,popB,65,55,55,1.0,0.088,1.0
938,popB,65,55,88,1.0,0.088,1.0
939,popB,65,55,102,1.0,0.088,1.0
940,popB,65,55,2,1.0,0.088,1.0
941,popB,65,55,117,0.5,0.088,1.0
942,popB,66,54,9,1.0,0.076,1.0
943,popB,66,54,12,0.5,0.076,1.0
944,popB,66,54,118,1.0,0.076,1.0
945,popB,66,54,43,1.0,0.076,1.0
946,popB,66,54,46,1.0,0.076,1.0
947,popB,66,54,50,0.5,0.076,1.0
948,popB,65,55,41,0.5,0.076,1.0
949,popB,66,54,16,1.0,0.076,1.0
950,popB,67,53,41,1.0,0.077,1.0
951,popB,67,53,91,0.5,0.077,1.0
952,popB,66,54,25,0.5,0.077,1.0
953,popB,66,54,116,1.0,0.076,1.0
954,popB,66,54,85,0.5,0.076,1.0
955,popB,66,54,56,0.5,0.076,1.0
956,popB,66,54,64,1.0,0.076,1.0
957,popB,66,54,80,1.0,0.076,1.0
958,popB,65,55,34,0.5,0.076,1.0
959,popB,65,55,86,1.0,0.075,1.0
960,popB,65,55,49,1.0,0.075,1.0
961,popB,64,56,114,0.5,0.076,1.0
962,popB,63,57,51,0.5,0.043,1.0
963,popB,63,57,5,0.5,0.044,1.0
964,popB,62,58,16,0.5,0.050,1.0
965,popB,61,59,86,0.5,0.086,1.0
966,popB,60,60,17,0.5,0.087,1.0
967,popB,60,60,19,0.5,0.087,1.0
968,popB,60,60,81,1.0,0.087,1.0
969,popB,60,60,118,1.0,0.087,1.0
970,popB,60,60,18,1.0,0.087,1.0
971,popB,59,61,46,0.5,0.090,1.0
972,popB,58,62,21,0.5,0.103,1.0
973,popB,59,61,104,1.0,0.088,1.0
974,popB,60,60,113,1.0,0.088,1.0
975,popB,61,59,78,1.0,0.086,1.0
976,popB,62,58,87,1.0,0.091,1.0
977,popB,62,58,18,1.0,0.091,1.0
978,popB,62,58,116,1.0,0.091,1.0
979,popB,62,58,66,0.5,0.091,1.0
980,popB,61,59,48,0.5,0.091,1.0
981,popB,62,58,72,1.0,0.091,1.0
982,popB,62,58,18,1.0,0.091,1.0
983,popB,62,58,0,0.5,0.091,1.0
984,popB,62,58,97,1.0,0.091,1.0
985,popB,62,58,47,0.5,0.091,1.0
986,popB,62,58,35,1.0,0.091,1.0
987,popB,62,58,44,1.0,0.091,1.0
988,popB,62,58,23,0.5,0.091,1.0
989,popB,63,57,17,1.0,0.096,1.0
990,popB,62,58,44,0.5,0.095,1.0
991,popB,63,57,19,1.0,0.083,1.0
992,popB,63,57,43,1.0,0.084,1.0
993,popB,64,56,71,1.0,0.084,1.0
994,popB,64,56,32,1.0,0.083,1.0
995,popB,64,56,115,1.0,0.083,1.0
996,popB,65,55,42,1.0,0.084,1.0
997,popB,65,55,98,1.0,0.085,1.0
998,popB,65,55,36,0.5,0.085,1.0
999,popB,65,55,23,0.5,0.085,1.0
1000,popB,66,54,34,1.0,0.086,1.0
1001,popB,67,53,53,1.0,0.109,1.0
1002,popB,67,53,78,1.0,0.108,1.0
1003,popB,67,53,87,1.0,0.108,1.0
1004,popB,67,53,68,0.5,0.108,1.0
1005,popB,67,53,61,0.5,0.108,1.0
1006,popB,67,53,93,1.0,0.108,1.0
1007,popB,67,53,66,0.5,0.108,1.0
1008,popB,67,53,102,1.0,0.108,1.0
1009,popB,67,53,109,1.0,0.108,1.0
1010,popB,67,53,54,1.0,0.108,1.0
1011,popB,67,53,59,0.5,0.108,1.0
1012,popB,68,52,66,1.0,0.107,1.0
1013,popB,69,51,36,1.0,0.109,1.0
1014,popB,68,52,116,0.5,0.108,1.0
1015,popB,68,52,51,0.5,0.108,1.0
1016,popB,68,52,41,1.0,0.108,1.0
1017,popB,67,53,97,0.5,0.111,1.0
1018,popB,68,52,70,1.0,0.110,1.0
1019,popB,68,52,18,1.0,0.112,1.0
1020,popB,67,53,29,0.5,0.111,1.0
1021,popB,67,53,69,1.0,0.110,1.0
1022,popB,67,53,98,1.0,0.110,1.0
1023,popB,67,53,92,0.5,0.110,1.0
1024,popB,68,52,12,1.0,0.078,1.0
1025,popB,67,53,71,0.5,0.110,1.0
1026,popB,68,52,108,1.0,0.103,1.0
1027,popB,69,51,33,1.0,0.082,1.0
1028,popB,68,52,24,0.5,0.090,1.0
1029,popB,68,52,93,1.0,0.091,1.0
1030,popB,68,52,78,1.0,0.091,1.0
1031,popB,68,52,117,0.5,0.091,1.0
1032,popB,67,53,102,0.5,0.081,1.0
1033,popB,68,52,25,1.0,0.096,1.0
1034,popB,68,52,13,0.5,0.087,1.0
1035,popB,69,51,0,1.0,0.087,1.0
1036,popB,68,52,60,0.5,0.088,1.0
1037,popB,68,52,33,1.0,0.088,1.0
1038,popB,68,52,108,1.0,0.088,1.0
1039,popB,69,51,15,1.0,0.112,1.0
1040,popB,68,52,77,0.5,0.099,1.0
1041,popB,67,53,105,0.5,0.093,1.0
1042,popB,68,52,77,1.0,0.093,1.0
1043,popB,68,52,105,0.5,0.086,1.0
1044,popB,68,52,67,1.0,0.086,1.0
1045,popB,67,53,30,0.5,0.088,1.0
1046,popB,67,53,35,1.0,0.088,1.0
1047,popB,67,53,7,0.5,0.088,1.0
1048,popB,67,53,48,0.5,0.088,1.0
1049,popB,67,53,29,0.5,0.088,1.0
1050,popB,67,53,53,1.0,0.088,1.0
1051,popB,68,52,46,1.0,0.093,1.0
1052,popB,68,52,40,1.0,0.093,1.0
1053,popB,68,52,28,0.5,0.093,1.0
1054,popB,68,52,38,0.5,0.093,1.0
1055,popB,67,53,115,0.5,0.087,1.0
1056,popB,67,53,101,0.5,0.087,1.0
1057,popB,66,54,10,0.5,0.087,1.0
1058,popB,67,53,38,1.0,0.087,1.0
1059,popB,67,53,50,0.5,0.087,1.0
1060,popB,67,53,80,1.0,0.087,1.0
1061,popB,67,53,66,1.0,0.087,1.0
1062,popB,68,52,68,1.0,0.087,1.0
1063,popB,68,52,73,1.0,0.088,1.0
1064,popB,67,53,109,0.5,0.089,1.0
1065,popB,67,53,90,1.0,0.089,1.0
1066,popB,68,52,65,1.0,0.090,1.0
1067,popB,68,52,49,1.0,0.088,1.0
1068,popB,69,51,114,1.0,0.066,1.0
1069,popB,68,52,53,0.5,0.066,1.0
1070,popB,67,53,87,0.5,0.066,1.0
1071,popB,67,53,100,0.5,0.066,1.0
1072,popB,67,53,79,0.5,0.066,1.0
1073,popB,67,53,116,0.5,0.066,1.0
1074,popB,67,53,92,0.5,0.066,1.0
1075,popB,66,54,84,0.5,0.094,1.0
1076,popB,67,53,21,1.0,0.093,1.0
1077,popB,66,54,104,0.5,0.086,1.0
1078,popB,65,55,108,0.5,0.086,1.0
1079,popB,66,54,102,1.0,0.086,1.0
1080,popB,66,54,83,1.0,0.086,1.0
1081,popB,65,55,37,0.5,0.086,1.0
1082,popB,66,54,92,1.0,0.069,1.0
1083,popB,65,55,57,0.5,0.088,1.0
1084,popB,66,54,29,1.0,0.088,1.0
1085,popB,67,53,56,1.0,0.069,1.0
1086,popB,67,53,93,1.0,0.074,1.0
1087,popB,67,53,31,1.0,0.074,1.0
1088,popB,67,53,72,1.0,0.074,1.0
1089,popB,67,53,94,0.5,0.074,1.0
1090,popB,67,53,55,1.0,0.074,1.0
1091,popB,67,53,98,1.0,0.074,1.0
1092,popB,67,53,69,1.0,0.074,1.0
1093,popB,68,52,11,1.0,0.075,1.0
1094,popB,68,52,58,1.0,0.076,1.0
1095,popB,68,52,1,1.0,0.076,1.0
1096,popB,69,51,24,1.0,0.077,1.0
1097,popB,69,51,117,0.5,0.077,1.0
1098,popB,68,52,72,0.5,0.067,1.0
1099,popB,68,52,115,0.5,0.067,1.0
1100,popB,69,51,106,1.0,0.067,1.0
1101,popB,68,52,12,0.5,0.080,1.0
1102,popB,68,52,86,0.5,0.080,1.0
1103,popB,68,52,9,1.0,0.080,1.0
1104,popB,68,52,103,0.5,0.080,1.0
1105,popB,68,52,52,0.5,0.080,1.0
1106,popB,68,52,81,1.0,0.080,1.0
1107,popB,68,52,18,1.0,0.080,1.0
1108,popB,67,53,9,0.5,0.107,1.0
1109,popB,68,52,53,1.0,0.109,1.0
1110,popB,67,53,19,0.5,0.089,1.0
1111,popB,66,54,53,0.5,0.088,1.0
1112,popB,67,53,47,1.0,0.089,1.0
1113,popB,67,53,53,0.5,0.089,1.0
1114,popB,67,53,64,1.0,0.089,1.0
1115,popB,66,54,0,0.5,0.089,1.0
1116,popB,67,53,117,1.0,0.061,1.0
1117,popB,66,54,88,0.5,0.061,1.0
1118,popB,65,55,81,0.5,0.066,1.0
1119,popB,64,56,65,0.5,0.066,1.0
1120,popB,64,56,79,0.5,0.066,1.0
1121,popB,63,57,33,0.5,0.066,1.0
1122,popB,63,57,78,1.0,0.066,1.0
1123,popB,64,56,57,1.0,0.066,1.0
1124,popB,65,55,86,1.0,0.067,1.0
1125,popB,66,54,104,1.0,0.067,1.0
1126,popB,66,54,116,0.5,0.067,1.0
1127,popB,67,53,28,1.0,0.067,1.0
1128,popB,67,53,77,1.0,0.067,1.0
1129,popB,67,53,82,1.0,0.067,1.0
1130,popB,67,53,82,1.0,0.067,1.0
1131,popB,67,53,116,0.5,0.067,1.0
1132,popB,66,54,86,0.5,0.067,1.0
1133,popB,66,54,3,1.0,0.067,1.0
1134,popB,67,53,79,1.0,0.067,1.0
1135,popB,66,54,64,0.5,0.067,1.0
1136,popB,66,54,82,1.0,0.067,1.0
1137,popB,67,53,95,1.0,0.067,1.0
1138,popB,68,52,64,1.0,0.067,1.0
1139,popB,69,51,37,1.0,0.061,1.0
1140,popB,69,51,26,1.0,0.060,1.0
1141,popB,69,51,46,1.0,0.060,1.0
1142,popB,69,51,33,0.5,0.060,1.0
1143,popB,70,50,23,1.0,0.089,1.0
1144,popB,69,51,106,0.5,0.089,1.0
1145,popB,70,50,12,1.0,0.093,1.0
1146,popB,69,51,29,0.5,0.094,1.0
1147,popB,69,51,20,1.0,0.094,1.0
1148,popB,69,51,7,0.5,0.094,1.0
1149,popB,69,51,101,0.5,0.094,1.0
1150,popB,69,51,110,0.5,0.094,1.0
1151,popB,70,50,48,1.0,0.094,1.0
1152,popB,70,50,115,0.5,0.094,1.0
1153,popB,70,50,65,0.5,0.094,1.0
1154,popB,69,51,35,0.5,0.094,1.0
1155,popB,70,50,109,1.0,0.094,1.0
1156,popB,71,49,88,1.0,0.094,1.0
1157,popB,72,48,115,1.0,0.091,1.0
1158,popB,72,48,38,1.0,0.091,1.0
1159,popB,72,48,16,0.5,0.091,1.0
1160,popB,71,49,95,0.5,0.091,1.0
1161,popB,71,49,13,0.5,0.090,1.0
1162,popB,70,50,12,0.5,0.091,1.0
1163,popB,69,51,115,0.5,0.091,1.0
1164,popB,69,51,60,0.5,0.091,1.0
1165,popB,69,51,115,0.5,0.091,1.0
1166,popB,69,51,52,0.5,0.091,1.0
1167,popB,69,51,72,0.5,0.091,1.0
1168,popB,69,51,91,0.5,0.091,1.0
1169,popB,69,51,93,1.0,0.091,1.0
1170,popB,70,50,86,1.0,0.093,1.0
1171,popB,69,51,119,0.5,0.094,1.0
1172,popB,69,51,42,1.0,0.094,1.0
1173,popB,68,52,63,0.5,0.089,1.0
1174,popB,68,52,67,1.0,0.089,1.0
1175,popB,67,53,36,0.5,0.088,1.0
1176,popB,66,54,54,0.5,0.088,1.0
1177,popB,66,54,71,0.5,0.092,1.0
1178,popB,66,54,118,1.0,0.092,1.0
1179,popB,65,55,69,0.5,0.092,1.0
1180,popB,66,54,97,1.0,0.092,1.0
1181,popB,67,53,9,1.0,0.094,1.0
1182,popB,66,54,8,0.5,0.087,1.0
1183,popB,67,53,53,1.0,0.087,1.0
1184,popB,68,52,65,1.0,0.089,1.0
1185,popB,69,51,106,1.0,0.066,1.0
1186,popB,69,51,62,0.5,0.066,1.0
1187,popB,69,51,25,1.0,0.066,1.0
1188,popB,68,52,104,0.5,0.065,1.0
1189,popB,68,52,100,0.5,0.066,1.0
1190,popB,69,51,62,1.0,0.100,1.0
1191,popB,70,50,19,1.0,0.100,1.0
1192,popB,71,49,116,1.0,0.099,1.0
1193,popB,70,50,40,0.5,0.094,1.0
1194,popB,69,51,42,0.5,0.098,1.0
1195,popB,68,52,77,0.5,0.065,1.0
1196,popB,69,51,30,1.0,0.088,1.0
1197,popB,69,51,49,1.0,0.092,1.0
1198,popB,69,51,75,0.5,0.092,1.0
1199,popB,69,51,91,0.5,0.092,1.0
1200,popB,69,51,100,0.5,0.092,1.0
1201,popB,68,52,117,0.5,0.091,1.0
1202,popB,68,52,5,0.5,0.092,1.0
