Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Rate,Min
231,popB,72,48,69,2,0.866,2
232,popB,71,49,105,100,0.812,2
233,popB,70,50,23,100,0.847,2
234,popB,70,50,38,2,0.847,2
235,popB,70,50,23,100,0.847,2
236,popB,69,51,83,100,0.946,2
237,popB,69,51,30,100,0.946,2
238,popB,69,51,98,2,0.946,2
239,popA,69,51,0,0,0.946,2
240,popB,68,52,4,100,0.946,2
241,popB,68,52,4,100,0.946,2
242,popB,68,52,101,100,0.946,2
243,popB,69,51,2,2,0.946,2
244,popB,69,51,59,2,0.946,2
245,popA,69,51,0,0,0.946,2
246,popB,69,51,28,100,0.946,2
247,popA,69,51,0,0,0.946,2
248,popB,69,51,1,2,0.946,2
249,popB,69,51,16,100,0.946,2
250,popB,69,51,111,100,0.946,2
251,popB,69,51,67,2,0.946,2
252,popB,70,50,107,2,1.032,2
253,popB,70,50,83,100,1.032,2
254,popB,69,51,5,100,1.032,2
255,popB,69,51,107,2,1.032,2
256,popA,69,51,0,0,1.032,2
257,popA,69,51,0,0,1.032,2
258,popA,69,51,0,0,1.032,2
259,popB,69,51,63,2,1.032,2
260,popA,69,51,0,0,1.032,2
261,popB,70,50,76,2,0.941,2
262,popB,70,50,68,2,0.941,2
263,popA,70,50,0,0,0.941,2
264,popA,70,50,0,0,0.941,2
265,popB,70,50,25,2,0.941,2
266,popB,70,50,85,2,0.941,2
267,popB,71,49,56,2,0.877,2
268,popA,71,49,0,0,0.877,2
269,popB,72,48,30,2,0.946,2
270,popB,72,48,93,100,0.946,2
271,popA,72,48,0,0,0.946,2
272,popB,72,48,42,2,0.946,2
273,popB,72,48,11,100,0.946,2
274,popA,72,48,0,0,0.946,2
275,popB,72,48,103,100,0.946,2
276,popA,72,48,0,0,0.946,2
277,popA,72,48,0,0,0.946,2
278,popB,72,48,80,2,0.946,2
279,popB,71,49,1,100,0.946,2
280,popB,71,49,82,2,0.946,2
281,popB,71,49,78,2,0.946,2
282,popB,71,49,73,100,0.946,2
283,popA,71,49,0,0,0.946,2
284,popB,71,49,10,2,0.946,2
285,popB,71,49,2,2,0.946,2
286,popA,71,49,0,0,0.946,2
287,popA,71,49,0,0,0.946,2
288,popB,72,48,4,2,0.946,2
289,popB,72,48,102,100,0.946,2
290,popA,72,48,0,0,0.946,2
291,popB,72,48,73,100,0.946,2
292,popB,72,48,118,100,0.946,2
293,popB,72,48,6,100,0.946,2
294,popB,72,48,65,2,0.946,2
295,popB,72,48,77,100,0.946,2
296,popB,72,48,82,2,0.946,2
297,popB,72,48,20,2,0.946,2
298,popB,72,48,106,2,0.946,2
299,popB,72,48,86,2,0.946,2
300,popA,72,48,0,0,0.946,2
301,popA,72,48,0,0,0.946,2
302,popB,72,48,36,2,0.946,2
303,popB,72,48,101,100,0.946,2
304,popA,72,48,0,0,0.946,2
305,popA,72,48,0,0,0.946,2
306,popB,71,49,56,100,1.126,2
307,popB,71,49,2,2,1.126,2
308,popA,71,49,0,0,1.126,2
309,popB,71,49,19,2,1.126,2
310,popB,71,49,85,2,1.126,2
311,popB,71,49,88,2,1.126,2
312,popA,71,49,0,0,1.126,2
313,popA,71,49,0,0,1.126,2
314,popB,71,49,35,2,1.126,2
315,popA,71,49,0,0,1.126,2
316,popB,71,49,85,2,1.126,2
317,popA,71,49,0,0,1.126,2
318,popB,71,49,2,2,1.126,2
319,popA,71,49,0,0,1.126,2
320,popB,71,49,61,2,1.126,2
321,popA,71,49,0,0,1.126,2
322,popB,71,49,79,2,1.126,2
323,popB,70,50,2,100,1.126,2
324,popB,70,50,22,2,1.126,2
325,popB,70,50,87,2,1.126,2
326,popA,70,50,0,0,1.126,2
327,popB,70,50,77,100,1.126,2
328,popB,70,50,44,100,1.126,2
329,popB,70,50,99,2,1.126,2
330,popA,70,50,0,0,1.126,2
331,popB,70,50,32,100,1.126,2
332,popA,70,50,0,0,1.126,2
333,popA,70,50,0,0,1.126,2
334,popB,70,50,24,100,1.126,2
335,popA,70,50,0,0,1.126,2
336,popB,70,50,116,100,1.126,2
337,popA,70,50,0,0,1.126,2
338,popA,70,50,0,0,1.126,2
339,popA,70,50,0,0,1.126,2
340,popB,70,50,23,100,1.126,2
341,popB,70,50,52,100,1.126,2
342,popB,70,50,79,2,1.126,2
343,popB,70,50,15,100,1.126,2
344,popB,70,50,39,2,1.126,2
345,popA,70,50,0,0,1.126,2
346,popA,70,50,0,0,1.126,2
347,popA,70,50,0,0,1.126,2
348,popB,70,50,6,100,1.126,2
349,popB,70,50,17,100,1.126,2
350,popB,70,50,55,2,1.126,2
351,popA,70,50,0,0,1.126,2
352,popA,70,50,0,0,1.126,2
353,popB,70,50,75,2,1.126,2
354,popA,70,50,0,0,1.126,2
355,popA,70,50,0,0,1.126,2
356,popB,70,50,90,2,1.126,2
357,popB,70,50,24,100,1.126,2
358,popB,70,50,102,100,1.126,2
359,popB,70,50,4,2,1.126,2
360,popB,70,50,0,100,1.126,2
361,popA,70,50,0,0,1.126,2
362,popA,70,50,0,0,1.126,2
363,popB,70,50,7,100,1.126,2
364,popA,70,50,0,0,1.126,2
365,popB,70,50,9,100,1.126,2
366,popA,70,50,0,0,1.126,2
367,popB,70,50,73,100,1.126,2
368,popB,70,50,4,2,1.126,2
369,popB,70,50,3,100,1.126,2
370,popB,70,50,106,2,1.126,2
371,popA,70,50,0,0,1.126,2
372,popB,70,50,68,2,1.126,2
373,popB,70,50,40,2,1.126,2
374,popB,70,50,114,100,1.126,2
375,popA,70,50,0,0,1.126,2
376,popB,70,50,15,100,1.126,2
377,popB,70,50,34,100,1.126,2
378,popA,70,50,0,0,1.126,2
379,popB,70,50,10,2,1.126,2
380,popA,70,50,0,0,1.126,2
381,popB,70,50,65,2,1.126,2
382,popA,70,50,0,0,1.126,2
383,popB,71,49,3,2,1.126,2
384,popB,71,49,56,100,1.126,2
385,popA,71,49,0,0,1.126,2
386,popB,71,49,104,100,1.126,2
387,popB,71,49,53,100,1.126,2
388,popA,71,49,0,0,1.126,2
389,popA,71,49,0,0,1.126,2
390,popB,71,49,99,2,1.126,2
391,popB,71,49,46,2,1.126,2
392,popB,71,49,2,100,1.126,2
393,popB,71,49,89,2,1.126,2
394,popB,71,49,88,2,1.126,2
395,popB,71,49,91,2,1.126,2
396,popB,71,49,26,100,1.126,2
397,popA,71,49,0,0,1.126,2
398,popA,71,49,0,0,1.126,2
399,popB,71,49,83,100,1.126,2
400,popA,71,49,0,0,1.126,2
401,popA,71,49,0,0,1.126,2
402,popB,71,49,76,2,1.126,2
403,popA,71,49,0,0,1.126,2
404,popB,70,50,4,100,1.126,2
405,popA,70,50,0,0,1.126,2
406,popB,70,50,79,2,1.126,2
407,popB,70,50,53,100,1.126,2
408,popB,70,50,2,100,1.126,2
409,popA,70,50,0,0,1.126,2
410,popA,70,50,0,0,1.126,2
411,popA,70,50,0,0,1.126,2
412,popA,70,50,0,0,1.126,2
413,popB,70,50,60,2,1.126,2
414,popB,70,50,59,2,1.126,2
415,popA,70,50,0,0,1.126,2
416,popA,70,50,0,0,1.126,2
417,popB,70,50,15,100,1.126,2
418,popA,70,50,0,0,1.126,2
419,popA,70,50,0,0,1.126,2
420,popB,70,50,95,2,1.126,2
421,popB,70,50,89,2,1.126,2
422,popB,70,50,76,2,1.126,2
423,popB,70,50,65,2,1.126,2
424,popA,70,50,0,0,1.126,2
425,popA,70,50,0,0,1.126,2
426,popB,70,50,93,100,1.126,2
427,popB,70,50,54,2,1.126,2
428,popB,71,49,11,2,0.752,2
429,popB,70,50,48,100,0.888,2
430,popB,70,50,13,100,0.888,2
431,popB,71,49,32,2,0.944,2
432,popA,71,49,0,0,0.944,2
433,popA,71,49,0,0,0.944,2
434,popB,71,49,54,2,0.944,2
435,popB,71,49,111,100,0.944,2
436,popA,71,49,0,0,0.944,2
437,popB,71,49,69,2,0.944,2
438,popA,71,49,0,0,0.944,2
439,popB,71,49,111,100,0.944,2
440,popB,71,49,40,2,0.944,2
441,popB,71,49,65,2,0.944,2
442,popA,71,49,0,0,0.944,2
443,popB,70,50,54,100,0.842,2
444,popB,69,51,71,100,0.9,2
445,popB,70,50,53,2,0.887,2
446,popB,69,51,45,100,0.961,2
447,popB,68,52,80,100,0.964,2
448,popB,69,51,70,2,0.887,2
449,popB,69,51,119,100,0.887,2
450,popA,69,51,0,0,0.887,2
451,popB,69,51,102,100,0.887,2
452,popB,70,50,4,2,0.887,2
453,popA,70,50,0,0,0.887,2
454,popB,69,51,89,100,0.914,2
455,popA,69,51,0,0,0.914,2
456,popB,70,50,45,2,0.903,2
457,popB,70,50,99,2,0.903,2
458,popA,70,50,0,0,0.903,2
459,popB,70,50,103,100,0.903,2
460,popB,70,50,114,100,0.903,2
461,popA,70,50,0,0,0.903,2
462,popB,70,50,47,2,0.903,2
463,popB,71,49,100,2,0.904,2
464,popB,71,49,107,2,0.904,2
465,popB,71,49,37,2,0.904,2
466,popB,71,49,47,2,0.904,2
467,popB,71,49,109,100,0.904,2
468,popB,71,49,98,2,0.904,2
469,popA,71,49,0,0,0.904,2
470,popB,71,49,42,2,0.904,2
471,popB,70,50,87,100,0.843,2
472,popB,70,50,114,100,0.843,2
473,popB,70,50,24,100,0.843,2
474,popB,70,50,91,2,0.843,2
475,popB,70,50,55,2,0.843,2
476,popB,70,50,93,100,0.843,2
477,popB,70,50,31,2,0.843,2
478,popB,69,51,69,100,0.843,2
479,popB,69,51,10,2,0.843,2
480,popB,68,52,110,100,0.82,2
481,popB,67,53,108,100,0.944,2
482,popA,67,53,0,0,0.944,2
483,popB,67,53,109,100,0.944,2
484,popA,67,53,0,0,0.944,2
485,popA,67,53,0,0,0.944,2
486,popB,67,53,75,2,0.944,2
487,popB,68,52,114,2,0.872,2
488,popB,68,52,71,100,0.872,2
489,popA,68,52,0,0,0.872,2
490,popB,68,52,104,100,0.872,2
491,popB,68,52,32,2,0.872,2
492,popB,68,52,66,2,0.872,2
493,popA,68,52,0,0,0.872,2
494,popB,69,51,73,2,0.909,2
495,popB,69,51,94,100,0.909,2
496,popB,68,52,3,100,0.909,2
497,popA,68,52,0,0,0.909,2
498,popB,68,52,0,100,0.909,2
499,popB,68,52,53,2,0.909,2
500,popB,68,52,11,2,0.909,2
0,popA,56,64,0,0,1.073,3
1,popB,57,63,4,3,1.073,3
2,popB,57,63,57,3,1.073,3
3,popB,57,63,43,3,1.073,3
4,popA,57,63,0,0,1.073,3
5,popB,57,63,66,3,1.073,3
6,popA,57,63,0,0,1.073,3
7,popB,57,63,118,3,1.073,3
8,popA,57,63,0,0,1.073,3
9,popB,57,63,116,3,1.073,3
10,popA,57,63,0,0,1.073,3
11,popB,57,63,14,3,1.073,3
12,popB,57,63,69,100,1.073,3
13,popB,57,63,22,100,1.073,3
14,popB,57,63,46,100,1.073,3
15,popB,56,64,95,100,1.012,3
16,popA,56,64,0,0,1.012,3
17,popA,56,64,0,0,1.012,3
18,popB,56,64,43,3,1.012,3
19,popB,56,64,70,100,1.012,3
20,popB,56,64,11,3,1.012,3
21,popB,56,64,73,100,1.012,3
22,popB,56,64,7,100,1.012,3
23,popB,56,64,77,100,1.012,3
24,popB,56,64,21,100,1.012,3
25,popB,56,64,44,3,1.012,3
26,popA,56,64,0,0,1.012,3
27,popB,56,64,36,3,1.012,3
28,popB,55,65,97,100,1.079,3
29,popA,55,65,0,0,1.079,3
30,popB,55,65,34,3,1.079,3
31,popA,55,65,0,0,1.079,3
32,popA,55,65,0,0,1.079,3
33,popA,55,65,0,0,1.079,3
34,popA,55,65,0,0,1.079,3
35,popB,56,64,5,3,1.079,3
36,popA,56,64,0,0,1.079,3
37,popB,56,64,99,3,1.079,3
38,popB,56,64,91,100,1.079,3
39,popB,56,64,84,3,1.079,3
40,popB,56,64,30,100,1.079,3
41,popB,56,64,42,100,1.079,3
42,popB,56,64,8,100,1.079,3
43,popA,56,64,0,0,1.079,3
44,popB,56,64,43,3,1.079,3
45,popA,56,64,0,0,1.079,3
46,popA,56,64,0,0,1.079,3
47,popB,56,64,101,100,1.079,3
48,popB,56,64,55,3,1.079,3
49,popB,55,65,4,100,1.079,3
50,popA,55,65,0,0,1.079,3
51,popA,55,65,0,0,1.079,3
52,popB,55,65,37,3,1.079,3
53,popB,55,65,58,3,1.079,3
54,popB,55,65,96,3,1.079,3
55,popA,55,65,0,0,1.079,3
56,popB,55,65,54,100,1.079,3
57,popB,54,66,40,100,0.966,3
58,popB,54,66,107,100,0.966,3
59,popB,54,66,63,100,0.966,3
60,popB,54,66,22,100,0.966,3
61,popB,54,66,112,3,0.966,3
62,popB,54,66,23,3,0.966,3
63,popB,54,66,63,100,0.966,3
64,popB,54,66,25,3,0.966,3
65,popB,54,66,117,3,0.966,3
66,popB,55,65,9,3,0.971,3
67,popB,55,65,106,3,0.971,3
68,popB,54,66,115,100,1.021,3
69,popA,54,66,0,0,1.021,3
70,popB,54,66,12,3,1.021,3
71,popB,53,67,117,100,0.996,3
72,popB,52,68,25,100,0.941,3
73,popB,52,68,90,100,0.941,3
74,popB,52,68,55,3,0.941,3
75,popB,52,68,103,100,0.941,3
76,popA,52,68,0,0,0.941,3
77,popB,52,68,26,3,0.941,3
78,popB,52,68,93,100,0.941,3
79,popA,52,68,0,0,0.941,3
80,popB,52,68,112,3,0.941,3
81,popB,52,68,49,3,0.941,3
82,popB,52,68,54,100,0.941,3
83,popA,52,68,0,0,0.941,3
84,popA,52,68,0,0,0.941,3
85,popB,53,67,22,3,0.955,3
86,popB,53,67,31,100,0.955,3
87,popB,53,67,33,100,0.955,3
88,popB,53,67,23,3,0.955,3
89,popA,53,67,0,0,0.955,3
90,popB,53,67,94,100,0.955,3
91,popB,53,67,61,100,0.955,3
92,popB,52,68,105,100,1.012,3
93,popB,52,68,42,100,1.012,3
94,popA,52,68,0,0,1.012,3
95,popA,52,68,0,0,1.012,3
96,popB,52,68,93,100,1.012,3
97,popA,52,68,0,0,1.012,3
98,popB,51,69,78,100,0.944,3
99,popA,51,69,0,0,0.944,3
100,popB,50,70,44,100,0.965,3
101,popB,50,70,114,100,0.965,3
102,popB,50,70,37,3,0.965,3
103,popB,50,70,42,100,0.965,3
104,popB,50,70,24,3,0.965,3
105,popB,51,69,90,3,0.941,3
106,popB,52,68,25,3,1.071,3
107,popB,52,68,80,3,1.071,3
108,popB,52,68,90,3,1.071,3
109,popB,52,68,103,100,1.071,3
110,popB,53,67,72,3,0.869,3
111,popB,53,67,58,3,0.869,3
112,popB,53,67,26,3,0.869,3
113,popB,52,68,55,100,0.881,3
114,popB,52,68,75,3,0.881,3
115,popA,52,68,0,0,0.881,3
116,popB,51,69,9,100,1.046,3
117,popB,51,69,100,3,1.046,3
118,popB,51,69,51,100,1.046,3
119,popB,51,69,75,3,1.046,3
120,popB,50,70,118,100,0.986,3
121,popB,50,70,70,100,0.986,3
122,popB,50,70,0,100,0.986,3
123,popB,50,70,56,100,0.986,3
124,popB,50,70,117,100,0.986,3
125,popA,50,70,0,0,0.986,3
126,popB,51,69,115,3,0.959,3
127,popB,51,69,39,100,0.959,3
128,popB,51,69,55,100,0.959,3
129,popB,51,69,88,3,0.959,3
130,popA,51,69,0,0,0.959,3
131,popB,52,68,83,3,0.89,3
132,popB,52,68,48,100,0.89,3
133,popB,51,69,37,100,0.929,3
134,popB,51,69,67,3,0.929,3
135,popA,51,69,0,0,0.929,3
136,popB,51,69,58,3,0.929,3
137,popB,51,69,97,100,0.929,3
138,popA,51,69,0,0,0.929,3
139,popB,51,69,88,3,0.929,3
140,popB,50,70,83,100,0.931,3
141,popB,51,69,47,3,0.989,3
142,popB,52,68,97,3,0.995,3
143,popA,52,68,0,0,0.995,3
144,popA,52,68,0,0,0.995,3
145,popB,52,68,55,100,0.995,3
146,popA,52,68,0,0,0.995,3
147,popB,52,68,6,100,0.995,3
148,popB,53,67,15,3,1.061,3
149,popA,53,67,0,0,1.061,3
150,popB,53,67,99,3,1.061,3
151,popB,53,67,84,3,1.061,3
152,popA,53,67,0,0,1.061,3
153,popB,53,67,93,100,1.061,3
154,popA,53,67,0,0,1.061,3
155,popA,53,67,0,0,1.061,3
156,popB,53,67,56,100,1.061,3
157,popB,53,67,8,100,1.061,3
158,popA,53,67,0,0,1.061,3
159,popB,53,67,31,100,1.061,3
160,popA,53,67,0,0,1.061,3
161,popB,53,67,70,100,1.061,3
162,popB,53,67,49,3,1.061,3
163,popB,53,67,54,100,1.061,3
164,popB,52,68,74,100,1.014,3
165,popB,53,67,31,3,1.073,3
166,popB,53,67,11,3,1.073,3
167,popA,53,67,0,0,1.073,3
168,popA,53,67,0,0,1.073,3
169,popB,52,68,12,100,1.06,3
170,popA,52,68,0,0,1.06,3
171,popA,52,68,0,0,1.06,3
172,popB,52,68,116,3,1.06,3
173,popA,52,68,0,0,1.06,3
174,popB,52,68,38,3,1.06,3
175,popB,52,68,59,100,1.06,3
176,popA,52,68,0,0,1.06,3
177,popB,52,68,82,3,1.06,3
178,popB,53,67,101,3,0.971,3
179,popA,53,67,0,0,0.971,3
180,popB,53,67,50,100,0.971,3
181,popA,53,67,0,0,0.971,3
182,popA,53,67,0,0,0.971,3
183,popB,53,67,56,100,0.971,3
184,popB,53,67,112,3,0.971,3
185,popB,53,67,102,3,0.971,3
186,popB,54,66,53,3,1,3
187,popB,54,66,26,3,1,3
188,popB,54,66,5,3,1,3
189,popB,54,66,112,3,1,3
190,popB,54,66,104,3,1,3
191,popA,54,66,0,0,1,3
192,popB,55,65,35,3,0.941,3
193,popB,55,65,9,100,0.941,3
194,popA,55,65,0,0,0.941,3
195,popB,55,65,48,100,0.941,3
196,popB,55,65,42,100,0.941,3
197,popA,55,65,0,0,0.941,3
198,popB,55,65,84,3,0.941,3
199,popA,55,65,0,0,0.941,3
200,popB,55,65,87,100,0.941,3
201,popB,55,65,40,100,0.941,3
202,popB,55,65,67,3,0.941,3
203,popB,54,66,90,100,1.043,3
204,popA,54,66,0,0,1.043,3
205,popB,54,66,80,3,1.043,3
206,popA,54,66,0,0,1.043,3
207,popB,54,66,117,100,1.043,3
208,popB,54,66,75,3,1.043,3
209,popB,54,66,100,3,1.043,3
210,popB,54,66,22,3,1.043,3
211,popB,54,66,75,3,1.043,3
212,popB,54,66,83,100,1.043,3
213,popB,54,66,76,100,1.043,3
214,popA,54,66,0,0,1.043,3
215,popB,54,66,112,3,1.043,3
216,popB,54,66,12,100,1.043,3
217,popB,54,66,105,100,1.043,3
218,popA,54,66,0,0,1.043,3
219,popB,54,66,116,3,1.043,3
220,popB,55,65,95,3,0.973,3
221,popB,55,65,91,100,0.973,3
222,popB,55,65,87,100,0.973,3
223,popB,55,65,74,100,0.973,3
224,popB,56,64,118,3,0.995,3
225,popB,56,64,103,100,0.995,3
226,popA,56,64,0,0,0.995,3
227,popB,55,65,97,100,0.884,3
228,popB,55,65,59,100,0.884,3
229,popB,55,65,110,3,0.884,3
230,popB,56,64,6,3,0.884,3
231,popB,55,65,32,100,0.951,3
232,popA,55,65,0,0,0.951,3
233,popA,55,65,0,0,0.951,3
234,popA,55,65,0,0,0.951,3
235,popB,56,64,2,3,0.951,3
236,popB,56,64,19,100,0.951,3
237,popA,56,64,0,0,0.951,3
238,popB,57,63,107,3,1.115,3
239,popB,57,63,5,3,1.115,3
240,popB,57,63,47,3,1.115,3
241,popA,57,63,0,0,1.115,3
242,popB,57,63,106,3,1.115,3
243,popB,57,63,8,100,1.115,3
244,popB,57,63,42,100,1.115,3
245,popA,57,63,0,0,1.115,3
246,popB,57,63,37,100,1.115,3
247,popB,57,63,78,100,1.115,3
248,popB,57,63,44,100,1.115,3
249,popB,57,63,42,100,1.115,3
250,popA,57,63,0,0,1.115,3
251,popB,57,63,83,100,1.115,3
252,popB,57,63,28,100,1.115,3
253,popB,57,63,20,100,1.115,3
254,popB,57,63,117,100,1.115,3
255,popA,57,63,0,0,1.115,3
256,popA,57,63,0,0,1.115,3
257,popB,58,62,69,3,1.01,3
258,popB,58,62,103,100,1.01,3
259,popA,58,62,0,0,1.01,3
260,popB,58,62,117,100,1.01,3
261,popB,58,62,34,3,1.01,3
262,popB,58,62,2,3,1.01,3
263,popA,58,62,0,0,1.01,3
264,popB,59,61,4,3,1.01,3
265,popB,59,61,1,100,1.01,3
266,popB,58,62,6,100,1.01,3
267,popB,58,62,97,100,1.01,3
268,popB,58,62,102,3,1.01,3
269,popB,58,62,14,3,1.01,3
270,popA,58,62,0,0,1.01,3
271,popB,58,62,13,3,1.01,3
272,popB,58,62,115,3,1.01,3
273,popB,59,61,105,3,1.001,3
274,popB,59,61,6,100,1.001,3
275,popB,59,61,111,100,1.001,3
276,popB,59,61,119,3,1.001,3
277,popB,59,61,117,100,1.001,3
278,popB,59,61,6,100,1.001,3
279,popB,59,61,39,100,1.001,3
280,popB,60,60,76,3,1.054,3
281,popB,61,59,7,3,1.018,3
282,popB,62,58,114,3,0.867,3
283,popB,62,58,19,100,0.867,3
284,popB,61,59,67,100,0.873,3
285,popB,60,60,96,100,0.906,3
286,popB,60,60,117,100,0.906,3
287,popB,60,60,53,3,0.906,3
288,popB,60,60,50,100,0.906,3
289,popB,60,60,40,100,0.906,3
290,popB,59,61,92,100,0.954,3
291,popB,59,61,67,100,0.954,3
292,popA,59,61,0,0,0.954,3
293,popA,59,61,0,0,0.954,3
294,popB,60,60,44,3,0.955,3
295,popA,60,60,0,0,0.955,3
296,popB,60,60,61,100,0.955,3
297,popB,59,61,31,100,1.044,3
298,popB,59,61,34,3,1.044,3
299,popB,59,61,27,3,1.044,3
300,popA,59,61,0,0,1.044,3
301,popB,59,61,87,100,1.044,3
302,popB,58,62,116,100,1.05,3
303,popB,58,62,107,3,1.05,3
304,popB,58,62,101,3,1.05,3
305,popB,58,62,104,3,1.05,3
306,popB,58,62,94,100,1.05,3
307,popB,58,62,112,3,1.05,3
308,popA,58,62,0,0,1.05,3
309,popB,57,63,105,100,0.937,3
310,popB,57,63,92,100,0.937,3
311,popA,57,63,0,0,0.937,3
312,popB,57,63,33,100,0.937,3
313,popB,57,63,87,100,0.937,3
314,popB,57,63,0,100,0.937,3
315,popB,56,64,26,100,0.995,3
316,popA,56,64,0,0,0.995,3
317,popA,56,64,0,0,0.995,3
318,popA,56,64,0,0,0.995,3
319,popB,56,64,18,100,0.995,3
320,popA,56,64,0,0,0.995,3
321,popB,56,64,106,3,0.995,3
322,popA,56,64,0,0,0.995,3
323,popB,56,64,47,3,0.995,3
324,popB,56,64,65,100,0.995,3
325,popB,56,64,104,3,0.995,3
326,popA,56,64,0,0,0.995,3
327,popB,56,64,34,3,0.995,3
328,popB,56,64,13,3,0.995,3
329,popB,56,64,24,3,0.995,3
330,popB,56,64,89,3,0.995,3
331,popB,55,65,34,100,1.091,3
332,popB,56,64,12,3,1.053,3
333,popB,56,64,16,100,1.053,3
334,popA,56,64,0,0,1.053,3
335,popB,56,64,101,3,1.053,3
336,popB,56,64,11,3,1.053,3
337,popB,56,64,20,100,1.053,3
338,popA,56,64,0,0,1.053,3
339,popA,56,64,0,0,1.053,3
340,popB,57,63,94,3,0.886,3
341,popB,57,63,82,3,0.886,3
342,popB,58,62,55,3,1.019,3
343,popB,58,62,103,100,1.019,3
344,popA,58,62,0,0,1.019,3
345,popA,58,62,0,0,1.019,3
346,popA,58,62,0,0,1.019,3
347,popB,58,62,82,3,1.019,3
348,popA,58,62,0,0,1.019,3
349,popA,58,62,0,0,1.019,3
350,popB,58,62,96,100,1.019,3
351,popA,58,62,0,0,1.019,3
352,popB,58,62,112,3,1.019,3
353,popB,58,62,112,3,1.019,3
354,popB,58,62,27,3,1.019,3
355,popB,58,62,12,3,1.019,3
356,popB,58,62,49,3,1.019,3
357,popB,58,62,51,100,1.019,3
358,popB,58,62,44,3,1.019,3
359,popA,58,62,0,0,1.019,3
360,popB,58,62,27,3,1.019,3
361,popB,58,62,99,3,1.019,3
362,popA,58,62,0,0,1.019,3
363,popB,58,62,72,3,1.019,3
364,popB,58,62,10,100,1.019,3
365,popB,58,62,66,3,1.019,3
366,popB,57,63,4,100,1.019,3
367,popA,57,63,0,0,1.019,3
368,popB,56,64,95,100,0.712,3
369,popB,57,63,73,3,0.743,3
370,popB,56,64,13,100,0.989,3
371,popA,56,64,0,0,0.989,3
372,popB,56,64,22,3,0.989,3
373,popB,56,64,89,3,0.989,3
374,popB,56,64,105,100,0.989,3
375,popB,56,64,71,3,0.989,3
376,popA,56,64,0,0,0.989,3
377,popB,56,64,108,100,0.989,3
378,popB,56,64,41,100,0.989,3
379,popA,56,64,0,0,0.989,3
380,popA,56,64,0,0,0.989,3
381,popA,56,64,0,0,0.989,3
382,popB,56,64,6,100,0.989,3
383,popA,56,64,0,0,0.989,3
384,popB,56,64,93,100,0.989,3
385,popA,56,64,0,0,0.989,3
386,popB,56,64,51,100,0.989,3
387,popB,55,65,38,100,0.964,3
388,popB,54,66,12,100,0.839,3
389,popB,54,66,57,3,0.839,3
390,popA,54,66,0,0,0.839,3
391,popB,53,67,102,100,0.901,3
392,popB,54,66,65,3,0.877,3
393,popB,53,67,72,100,0.924,3
394,popB,52,68,82,100,1.045,3
395,popA,52,68,0,0,1.045,3
396,popA,52,68,0,0,1.045,3
397,popA,52,68,0,0,1.045,3
398,popB,53,67,4,3,1.045,3
399,popA,53,67,0,0,1.045,3
400,popB,53,67,1,100,1.045,3
401,popB,53,67,72,100,1.045,3
402,popA,53,67,0,0,1.045,3
403,popA,53,67,0,0,1.045,3
404,popB,53,67,74,100,1.045,3
405,popA,53,67,0,0,1.045,3
406,popB,53,67,24,3,1.045,3
407,popB,53,67,88,3,1.045,3
408,popA,53,67,0,0,1.045,3
409,popB,54,66,13,3,0.85,3
410,popB,54,66,119,3,0.85,3
411,popB,54,66,47,3,0.85,3
412,popB,53,67,57,100,1.112,3
413,popA,53,67,0,0,1.112,3
414,popA,53,67,0,0,1.112,3
415,popB,53,67,5,3,1.112,3
416,popB,53,67,89,3,1.112,3
417,popB,53,67,42,100,1.112,3
418,popB,53,67,29,100,1.112,3
419,popB,53,67,23,3,1.112,3
420,popB,54,66,81,3,0.987,3
421,popB,54,66,27,3,0.987,3
422,popB,55,65,48,3,0.976,3
423,popA,55,65,0,0,0.976,3
424,popA,55,65,0,0,0.976,3
425,popB,55,65,71,3,0.976,3
426,popB,55,65,98,3,0.976,3
427,popB,55,65,117,100,0.976,3
428,popB,55,65,86,100,0.976,3
429,popB,55,65,72,100,0.976,3
430,popA,55,65,0,0,0.976,3
431,popB,55,65,39,100,0.976,3
432,popB,55,65,95,100,0.976,3
433,popB,55,65,98,3,0.976,3
434,popA,55,65,0,0,0.976,3
435,popB,55,65,69,3,0.976,3
436,popB,55,65,40,100,0.976,3
437,popA,55,65,0,0,0.976,3
438,popA,55,65,0,0,0.976,3
439,popB,55,65,52,100,0.976,3
440,popA,55,65,0,0,0.976,3
441,popB,55,65,68,3,0.976,3
442,popB,55,65,5,3,0.976,3
443,popB,54,66,48,100,0.987,3
444,popB,54,66,55,3,0.987,3
445,popB,54,66,47,3,0.987,3
446,popB,54,66,55,3,0.987,3
447,popA,54,66,0,0,0.987,3
448,popB,54,66,69,3,0.987,3
449,popB,54,66,84,3,0.987,3
450,popB,55,65,70,3,0.939,3
451,popA,55,65,0,0,0.939,3
452,popB,54,66,22,100,1.014,3
453,popB,54,66,58,3,1.014,3
454,popA,54,66,0,0,1.014,3
455,popB,53,67,85,100,0.893,3
456,popB,53,67,119,3,0.893,3
457,popB,52,68,47,100,0.921,3
458,popB,51,69,68,100,0.863,3
459,popB,52,68,90,3,0.947,3
460,popB,52,68,92,100,0.947,3
461,popB,51,69,65,100,0.926,3
462,popA,51,69,0,0,0.926,3
463,popB,51,69,89,3,0.926,3
464,popB,52,68,87,3,0.984,3
